,GeneID,EC#,EC,Superpathway
0,gi|284047386|ref|NC_013740.1|:c1753819-1752638|905|g__Acidaminococcus.s__Acidaminococcus_fermentans|UniRef90_D2RLJ3|UniRef50_C7XRX0,ec:0.0.0.0,,
5989,gi|331640241|ref|NZ_GL890535.1|:c1323-148|665950|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA|UniRef90_R5QFC0|UniRef50_F6DRC7,ec:0.0.0.0,,
5990,gi|331640229|ref|NZ_GL890523.1|:c301453-300940|665950|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA|UniRef90_R5QX65|UniRef50_R6PMF8,ec:0.0.0.0,,
5991,gi|331640227|ref|NZ_GL890521.1|:c313440-312865|665950|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA|UniRef90_R5QCY1|UniRef50_R6EIQ0,ec:0.0.0.0,,
5992,gi|331640227|ref|NZ_GL890521.1|:c905937-905395|665950|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA|UniRef90_R6MJR0|UniRef50_Q97D83,ec:0.0.0.0,,
5993,gi|331640227|ref|NZ_GL890521.1|:184019-184440|665950|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA|UniRef90_F7JFQ1|UniRef50_R7PH08,ec:0.0.0.0,,
5994,gi|331640227|ref|NZ_GL890521.1|:c314256-313501|665950|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA|UniRef90_R5QWF7|UniRef50_R5QWF7,ec:0.0.0.0,,
5995,gi|331640227|ref|NZ_GL890521.1|:c138096-137515|665950|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA|UniRef90_E5XHY6|UniRef50_E5XHY6,ec:0.0.0.0,,
5996,gi|331640230|ref|NZ_GL890524.1|:c61363-61150|665950|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA|UniRef90_F7JD94|UniRef50_F7JD94,ec:0.0.0.0,,
5997,gi|331640229|ref|NZ_GL890523.1|:c327702-327613|665950|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA|UniRef90_R5QVP7|UniRef50_R6EGL8,ec:0.0.0.0,,
5998,gi|331640228|ref|NZ_GL890522.1|:c300657-300349|665950|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA|UniRef90_R5R176|UniRef50_R7FAZ2,ec:0.0.0.0,,
5999,gi|331640229|ref|NZ_GL890523.1|:c283112-281742|665950|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA|UniRef90_R5QX71|UniRef50_R5VVW0,ec:0.0.0.0,,
6000,gi|331640226|ref|NZ_GL890520.1|:c183325-182051|665950|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA|UniRef90_R5R068|UniRef50_R7R7I8,ec:0.0.0.0,,
6001,gi|331640227|ref|NZ_GL890521.1|:c71562-70321|665950|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA|UniRef90_R5QBB1|UniRef50_D4KU54,ec:0.0.0.0,,
6002,gi|331640229|ref|NZ_GL890523.1|:c222023-220671|665950|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA|UniRef90_R5QY50|UniRef50_R6FJA1,ec:0.0.0.0,,
6003,gi|331640227|ref|NZ_GL890521.1|:c445504-444155|665950|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA|UniRef90_F3AU70|UniRef50_F3AU70,ec:0.0.0.0,,
6004,gi|331640228|ref|NZ_GL890522.1|:c346288-344969|665950|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA|UniRef90_R5QXC0|UniRef50_D4N011,ec:0.0.0.0,,
6005,gi|331640226|ref|NZ_GL890520.1|:c417025-414773|665950|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA|UniRef90_F7JB79|UniRef50_W3ARJ4,ec:3.6.4.12,,
6006,gi|331640227|ref|NZ_GL890521.1|:c142119-138547|665950|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA|UniRef90_A5KLS0|UniRef50_R5QDA7,ec:0.0.0.0,,
6007,gi|331640226|ref|NZ_GL890520.1|:c545946-542131|665950|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA|UniRef90_R5R1F3|UniRef50_R5R1F3,ec:0.0.0.0,,
6008,gi|331640229|ref|NZ_GL890523.1|:c327071-323292|665950|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA|UniRef90_unknown|UniRef50_F7JC79,ec:0.0.0.0,,
6009,gi|331640227|ref|NZ_GL890521.1|:c376525-370217|665950|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA|UniRef90_F7JHM7|UniRef50_F3AU05,ec:0.0.0.0,,
6010,gi|331640229|ref|NZ_GL890523.1|:c368357-356034|665950|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA|UniRef90_unknown|UniRef50_unknown,ec:0.0.0.0,,
6011,gi|331640226|ref|NZ_GL890520.1|:c358633-353246|665950|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA|UniRef90_R5QE63|UniRef50_R5TJ28,ec:0.0.0.0,,
6012,gi|331640227|ref|NZ_GL890521.1|:c714517-708617|665950|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA|UniRef90_R5QI71|UniRef50_R5QI71,ec:0.0.0.0,,
6013,gi|331640226|ref|NZ_GL890520.1|:c588098-582171|665950|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA|UniRef90_R5QDP0|UniRef50_R5QDP0,ec:0.0.0.0,,
6014,gi|331640229|ref|NZ_GL890523.1|:c146928-141118|665950|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA|UniRef90_F7JBR6|UniRef50_R5QVU5,ec:3.2.1.23,ec:3.2.1.23,Carbohydrate metabolism
6014,gi|331640229|ref|NZ_GL890523.1|:c146928-141118|665950|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA|UniRef90_F7JBR6|UniRef50_R5QVU5,ec:3.2.1.23,ec:3.2.1.23,Glycan biosynthesis and metabolism
6014,gi|331640229|ref|NZ_GL890523.1|:c146928-141118|665950|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA|UniRef90_F7JBR6|UniRef50_R5QVU5,ec:3.2.1.23,ec:3.2.1.23,Glycan biosynthesis and metabolism
6014,gi|331640229|ref|NZ_GL890523.1|:c146928-141118|665950|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA|UniRef90_F7JBR6|UniRef50_R5QVU5,ec:3.2.1.23,ec:3.2.1.23,Lipid metabolism
6014,gi|331640229|ref|NZ_GL890523.1|:c146928-141118|665950|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA|UniRef90_F7JBR6|UniRef50_R5QVU5,ec:3.2.1.23,ec:3.2.1.23,Glycan biosynthesis and metabolism
6014,gi|331640229|ref|NZ_GL890523.1|:c146928-141118|665950|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA|UniRef90_F7JBR6|UniRef50_R5QVU5,ec:3.2.1.23,ec:3.2.1.23,Global and overview maps
6015,gi|331640227|ref|NZ_GL890521.1|:886661-892399|665950|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA|UniRef90_unknown|UniRef50_R5R0R8,ec:0.0.0.0,,
6016,gi|331640231|ref|NZ_GL890525.1|:c68324-65385|665950|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA|UniRef90_unknown|UniRef50_R6SH97,ec:0.0.0.0,,
6017,gi|331640226|ref|NZ_GL890520.1|:c180283-178628|665950|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA|UniRef90_R5QCH5|UniRef50_R5QCH5,ec:0.0.0.0,,
6018,gi|331640230|ref|NZ_GL890524.1|:c22939-20966|665950|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA|UniRef90_E5XH04|UniRef50_R5V7W2,ec:3.1.3.11,ec:3.1.3.11,Carbohydrate metabolism
6018,gi|331640230|ref|NZ_GL890524.1|:c22939-20966|665950|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA|UniRef90_E5XH04|UniRef50_R5V7W2,ec:3.1.3.11,ec:3.1.3.11,Carbohydrate metabolism
6018,gi|331640230|ref|NZ_GL890524.1|:c22939-20966|665950|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA|UniRef90_E5XH04|UniRef50_R5V7W2,ec:3.1.3.11,ec:3.1.3.11,Carbohydrate metabolism
6018,gi|331640230|ref|NZ_GL890524.1|:c22939-20966|665950|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA|UniRef90_E5XH04|UniRef50_R5V7W2,ec:3.1.3.11,ec:3.1.3.11,Energy metabolism
6018,gi|331640230|ref|NZ_GL890524.1|:c22939-20966|665950|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA|UniRef90_E5XH04|UniRef50_R5V7W2,ec:3.1.3.11,ec:3.1.3.11,Energy metabolism
6018,gi|331640230|ref|NZ_GL890524.1|:c22939-20966|665950|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA|UniRef90_E5XH04|UniRef50_R5V7W2,ec:3.1.3.11,ec:3.1.3.11,Global and overview maps
6018,gi|331640230|ref|NZ_GL890524.1|:c22939-20966|665950|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA|UniRef90_E5XH04|UniRef50_R5V7W2,ec:3.1.3.11,ec:3.1.3.11,Global and overview maps
6018,gi|331640230|ref|NZ_GL890524.1|:c22939-20966|665950|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA|UniRef90_E5XH04|UniRef50_R5V7W2,ec:3.1.3.11,ec:3.1.3.11,Global and overview maps
6018,gi|331640230|ref|NZ_GL890524.1|:c22939-20966|665950|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA|UniRef90_E5XH04|UniRef50_R5V7W2,ec:3.1.3.11,ec:3.1.3.11,Global and overview maps
6019,gi|331640228|ref|NZ_GL890522.1|:78398-80260|665950|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA|UniRef90_R5QHL4|UniRef50_R5QHL4,ec:0.0.0.0,,
6020,gi|331640226|ref|NZ_GL890520.1|:c323371-322538|665950|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA|UniRef90_R5QDL5|UniRef50_R5QDL5,ec:0.0.0.0,,
6021,gi|331640227|ref|NZ_GL890521.1|:c72505-71684|665950|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA|UniRef90_R5QHW5|UniRef50_R5TV88,ec:0.0.0.0,,
6022,gi|331640228|ref|NZ_GL890522.1|:60952-62022|665950|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA|UniRef90_R5QUA3|UniRef50_Q67LS2,ec:2.8.1.13,,
6023,gi|331640227|ref|NZ_GL890521.1|:c355585-354392|665950|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA|UniRef90_D4M4C8|UniRef50_O83217,ec:0.0.0.0,,
6024,gi|331640228|ref|NZ_GL890522.1|:c355948-354797|665950|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA|UniRef90_R6PI03|UniRef50_R5V2E7,ec:0.0.0.0,,
6025,gi|331640227|ref|NZ_GL890521.1|:454271-455434|665950|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA|UniRef90_unknown|UniRef50_I5ATR4,ec:0.0.0.0,,
6026,gi|331640226|ref|NZ_GL890520.1|:171484-172656|665950|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA|UniRef90_R5QCG9|UniRef50_Q8R8R7,ec:2.7.1.6,ec:2.7.1.6,Carbohydrate metabolism
6026,gi|331640226|ref|NZ_GL890520.1|:171484-172656|665950|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA|UniRef90_R5QCG9|UniRef50_Q8R8R7,ec:2.7.1.6,ec:2.7.1.6,Carbohydrate metabolism
6026,gi|331640226|ref|NZ_GL890520.1|:171484-172656|665950|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA|UniRef90_R5QCG9|UniRef50_Q8R8R7,ec:2.7.1.6,ec:2.7.1.6,Global and overview maps
6027,gi|514340174|ref|NZ_KE150409.1|:c10372-10067|658086|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_57FAA_CT1|UniRef90_F7KLT8|UniRef50_F7KLT8,ec:0.0.0.0,,
6028,gi|514340170|ref|NZ_KE150405.1|:c1868432-1868076|658086|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_57FAA_CT1|UniRef90_R5GZ42|UniRef50_B1MY00,ec:0.0.0.0,,
6029,gi|514340171|ref|NZ_KE150406.1|:c1151700-1151458|658086|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_57FAA_CT1|UniRef90_F7KGB0|UniRef50_F7KGB0,ec:0.0.0.0,,
6030,gi|326205064|ref|NZ_GL872350.1|:273840-274424|552395|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_4_1_37FAA|UniRef90_R9MC00|UniRef50_C9LAK4,ec:0.0.0.0,,
6031,gi|336423910|ref|NZ_GL945258.1|:c10322-9630|658085|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_57FAA|UniRef90_R5QC70|UniRef50_E1WT29,ec:0.0.0.0,,
6032,gi|336423896|ref|NZ_GL945244.1|:c168512-168309|658085|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_57FAA|UniRef90_R7FZZ5|UniRef50_R7FZZ5,ec:0.0.0.0,,
6033,gi|336423896|ref|NZ_GL945244.1|:c129188-126183|658085|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_57FAA|UniRef90_F7KN55|UniRef50_D4MEX2,ec:0.0.0.0,,
6034,gi|336423899|ref|NZ_GL945247.1|:c225026-221466|658085|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_57FAA|UniRef90_unknown|UniRef50_unknown,ec:0.0.0.0,,
6035,gi|336423913|ref|NZ_GL945261.1|:50868-52484|658085|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_57FAA|UniRef90_F7KUY1|UniRef50_R5ILH5,ec:0.0.0.0,,
6036,gi|336423897|ref|NZ_GL945245.1|:82583-83617|658085|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_57FAA|UniRef90_R6PEV2|UniRef50_D6E6F5,ec:0.0.0.0,,
6037,gi|319430499|ref|NZ_GL622402.1|:c213001-212555|658089|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA|UniRef90_D4MY70|UniRef50_R5B6F2,ec:0.0.0.0,,
6038,gi|319430510|ref|NZ_GL622413.1|:c33325-31973|658089|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA|UniRef90_D4MV88|UniRef50_C4Z1Z8,ec:5.4.2.10,ec:5.4.2.10,Carbohydrate metabolism
6038,gi|319430510|ref|NZ_GL622413.1|:c33325-31973|658089|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA|UniRef90_D4MV88|UniRef50_C4Z1Z8,ec:5.4.2.10,ec:5.4.2.10,Global and overview maps
6038,gi|319430510|ref|NZ_GL622413.1|:c33325-31973|658089|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA|UniRef90_D4MV88|UniRef50_C4Z1Z8,ec:5.4.2.10,ec:5.4.2.10,Global and overview maps
6039,gi|319430520|ref|NZ_GL622423.1|:39227-41086|658089|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA|UniRef90_R6QDL0|UniRef50_Q4FPS9,ec:0.0.0.0,,
6040,gi|319430510|ref|NZ_GL622413.1|:c25189-23348|658089|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA|UniRef90_D4MV95|UniRef50_R7C0R7,ec:2.7.11.1,ec:2.7.11.1,
6040,gi|319430510|ref|NZ_GL622413.1|:c25189-23348|658089|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA|UniRef90_D4MV95|UniRef50_R7C0R7,ec:2.7.11.1,ec:2.7.11.1,
6040,gi|319430510|ref|NZ_GL622413.1|:c25189-23348|658089|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA|UniRef90_D4MV95|UniRef50_R7C0R7,ec:2.7.11.1,ec:2.7.11.1,
6040,gi|319430510|ref|NZ_GL622413.1|:c25189-23348|658089|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA|UniRef90_D4MV95|UniRef50_R7C0R7,ec:2.7.11.1,ec:2.7.11.1,
6040,gi|319430510|ref|NZ_GL622413.1|:c25189-23348|658089|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA|UniRef90_D4MV95|UniRef50_R7C0R7,ec:2.7.11.1,ec:2.7.11.1,
6040,gi|319430510|ref|NZ_GL622413.1|:c25189-23348|658089|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA|UniRef90_D4MV95|UniRef50_R7C0R7,ec:2.7.11.1,ec:2.7.11.1,
6040,gi|319430510|ref|NZ_GL622413.1|:c25189-23348|658089|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA|UniRef90_D4MV95|UniRef50_R7C0R7,ec:2.7.11.1,ec:2.7.11.1,
6041,gi|331640191|ref|NZ_GL890548.1|:46972-47664|658083|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_6_1_63FAA|UniRef90_R6RTR3|UniRef50_E1WT29,ec:0.0.0.0,,
6042,gi|373121106|ref|NZ_JH590871.1|:231473-234307|658087|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_7_1_58FAA|UniRef90_unknown|UniRef50_G9YSZ5,ec:0.0.0.0,,
6043,gi|373121104|ref|NZ_JH590869.1|:227416-227856|658087|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_7_1_58FAA|UniRef90_G9YVZ0|UniRef50_Q1AU48,ec:0.0.0.0,,
6044,gi|373121113|ref|NZ_JH590878.1|:39261-39686|658087|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_7_1_58FAA|UniRef90_unknown|UniRef50_D4CIW2,ec:0.0.0.0,,
6045,gi|373121104|ref|NZ_JH590869.1|:229200-229832|658087|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_7_1_58FAA|UniRef90_G9YVY8|UniRef50_A5FZU4,ec:2.7.4.3,ec:2.7.4.3,Nucleotide metabolism
6045,gi|373121104|ref|NZ_JH590869.1|:229200-229832|658087|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_7_1_58FAA|UniRef90_G9YVY8|UniRef50_A5FZU4,ec:2.7.4.3,ec:2.7.4.3,Metabolism of cofactors and vitamins
6045,gi|373121104|ref|NZ_JH590869.1|:229200-229832|658087|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_7_1_58FAA|UniRef90_G9YVY8|UniRef50_A5FZU4,ec:2.7.4.3,ec:2.7.4.3,Global and overview maps
6045,gi|373121104|ref|NZ_JH590869.1|:229200-229832|658087|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_7_1_58FAA|UniRef90_G9YVY8|UniRef50_A5FZU4,ec:2.7.4.3,ec:2.7.4.3,Global and overview maps
6045,gi|373121104|ref|NZ_JH590869.1|:229200-229832|658087|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_7_1_58FAA|UniRef90_G9YVY8|UniRef50_A5FZU4,ec:2.7.4.3,ec:2.7.4.3,Global and overview maps
6046,gi|373121107|ref|NZ_JH590872.1|:156577-157176|658087|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_7_1_58FAA|UniRef90_H1CEI2|UniRef50_H1CEI2,ec:0.0.0.0,,
6047,gi|373121104|ref|NZ_JH590869.1|:232365-232967|658087|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_7_1_58FAA|UniRef90_G9YVY1|UniRef50_B9KZW1,ec:0.0.0.0,,
6048,gi|373121101|ref|NZ_JH590866.1|:277415-277954|658087|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_7_1_58FAA|UniRef90_G9YKR1|UniRef50_C0ZAN2,ec:3.1.22.4,,
6049,gi|373121124|ref|NZ_JH590889.1|:10774-11319|658087|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_7_1_58FAA|UniRef90_H1CKG8|UniRef50_H1CKG8,ec:0.0.0.0,,
6050,gi|373121123|ref|NZ_JH590888.1|:62067-62639|658087|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_7_1_58FAA|UniRef90_H1CKD7|UniRef50_H1CKD7,ec:0.0.0.0,,
6051,gi|373121103|ref|NZ_JH590868.1|:337878-338453|658087|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_7_1_58FAA|UniRef90_G9YUT0|UniRef50_G9YUT0,ec:0.0.0.0,,
6052,gi|373121104|ref|NZ_JH590869.1|:455209-455778|658087|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_7_1_58FAA|UniRef90_G9YXJ1|UniRef50_R6UTU8,ec:0.0.0.0,,
6053,gi|373121112|ref|NZ_JH590877.1|:c134221-134009|658087|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_7_1_58FAA|UniRef90_G9YL03|UniRef50_G9YL03,ec:0.0.0.0,,
6054,gi|373121104|ref|NZ_JH590869.1|:230882-231100|658087|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_7_1_58FAA|UniRef90_unknown|UniRef50_P65111,ec:0.0.0.0,,
6055,gi|373121101|ref|NZ_JH590866.1|:c229790-229542|658087|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_7_1_58FAA|UniRef90_G9YNL5|UniRef50_D4MSD7,ec:0.0.0.0,,
6056,gi|373121124|ref|NZ_JH590889.1|:c6863-6687|658087|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_7_1_58FAA|UniRef90_H1CKG4|UniRef50_H1CKG4,ec:0.0.0.0,,
6057,gi|373121101|ref|NZ_JH590866.1|:273878-274018|658087|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_7_1_58FAA|UniRef90_G9YNG3|UniRef50_T3G9T2,ec:0.0.0.0,,
6058,gi|373121104|ref|NZ_JH590869.1|:226327-226686|658087|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_7_1_58FAA|UniRef90_G9YVZ3|UniRef50_Q1D759,ec:0.0.0.0,,
6059,gi|373121104|ref|NZ_JH590869.1|:231561-231929|658087|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_7_1_58FAA|UniRef90_G9YVY3|UniRef50_B2UNG5,ec:0.0.0.0,,
6060,gi|373121104|ref|NZ_JH590869.1|:230599-230877|658087|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_7_1_58FAA|UniRef90_G9YVY6|UniRef50_G9YVY6,ec:0.0.0.0,,
6061,gi|373121117|ref|NZ_JH590882.1|:57733-59037|658087|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_7_1_58FAA|UniRef90_H1CIW6|UniRef50_Q7VFZ7,ec:0.0.0.0,,
6062,gi|373121107|ref|NZ_JH590872.1|:c168761-167421|658087|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_7_1_58FAA|UniRef90_H1CEI9|UniRef50_I7B1F5,ec:0.0.0.0,,
6063,gi|373121107|ref|NZ_JH590872.1|:188365-189759|658087|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_7_1_58FAA|UniRef90_G9YQR9|UniRef50_P58696,ec:6.1.1.22,ec:6.1.1.22,
6064,gi|373121108|ref|NZ_JH590873.1|:c177158-175734|658087|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_7_1_58FAA|UniRef90_G9YUF1|UniRef50_G9YUF1,ec:0.0.0.0,,
6065,gi|373121107|ref|NZ_JH590872.1|:265405-266778|658087|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_7_1_58FAA|UniRef90_G9YSS6|UniRef50_R5EZ62,ec:0.0.0.0,,
6066,gi|373121142|ref|NZ_JH590907.1|:3164-4318|658087|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_7_1_58FAA|UniRef90_U2D7V8|UniRef50_U2D7V8,ec:0.0.0.0,,
6067,gi|373121101|ref|NZ_JH590866.1|:139540-140634|658087|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_7_1_58FAA|UniRef90_G9YLE4|UniRef50_G4KPE9,ec:0.0.0.0,,
6068,gi|373121125|ref|NZ_JH590890.1|:c20439-19309|658087|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_7_1_58FAA|UniRef90_G9YSQ8|UniRef50_B8DKX1,ec:0.0.0.0,,
6069,gi|373121103|ref|NZ_JH590868.1|:c95332-94148|658087|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_7_1_58FAA|UniRef90_G9YXH9|UniRef50_A6NRN7,ec:0.0.0.0,,
6070,gi|373121107|ref|NZ_JH590872.1|:c158275-157079|658087|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_7_1_58FAA|UniRef90_H1CEI3|UniRef50_Q8FE91,ec:0.0.0.0,,
6071,gi|373121111|ref|NZ_JH590876.1|:c60639-58645|658087|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_7_1_58FAA|UniRef90_G9YMM5|UniRef50_U2S0B5,ec:0.0.0.0,,
6072,gi|373121102|ref|NZ_JH590867.1|:278091-280241|658087|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_7_1_58FAA|UniRef90_G9YPY2|UniRef50_B9E1K8,ec:2.7.7.8,ec:2.7.7.8,Nucleotide metabolism
6072,gi|373121102|ref|NZ_JH590867.1|:278091-280241|658087|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_7_1_58FAA|UniRef90_G9YPY2|UniRef50_B9E1K8,ec:2.7.7.8,ec:2.7.7.8,Nucleotide metabolism
6073,gi|373121102|ref|NZ_JH590867.1|:109477-111558|658087|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_7_1_58FAA|UniRef90_H1C8G5|UniRef50_H1C8G5,ec:0.0.0.0,,
6074,gi|373121101|ref|NZ_JH590866.1|:c351926-349974|658087|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_7_1_58FAA|UniRef90_G9YMB4|UniRef50_R5CZ35,ec:1.17.1.2,,
6075,gi|373121101|ref|NZ_JH590866.1|:162794-164701|658087|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_7_1_58FAA|UniRef90_G9YLH7|UniRef50_A7FQL2,ec:0.0.0.0,,
6076,gi|373121106|ref|NZ_JH590871.1|:c238717-235403|658087|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_7_1_58FAA|UniRef90_H1CDZ0|UniRef50_U2BT94,ec:0.0.0.0,,
